entity,name,type,primary_key_type,coding_name,is_sparse_coding,is_multi_select,referenced_entity_field,relationship,folder_path,title,units,description
questionnaire,SLEEP_NAPPING_1_1,integer,,SLEEP_NAPPING_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SLEEP_NAPPING_1_1,,Do you have a nap during the day?
questionnaire,SLEEP_SNORING_1_1,integer,,SLEEP_SNORING_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SLEEP_SNORING_1_1,,Does your partner or a close relative or friend complain about your snoring?
questionnaire,SLEEP_TROUBLE_1_1,integer,,SLEEP_TROUBLE_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SLEEP_TROUBLE_1_1,,Do you have trouble falling asleep at night or do you wake up in the middle of the night?
questionnaire,SLEEP_WAKING_1_1,integer,,SLEEP_WAKING_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SLEEP_WAKING_1_1,,"On an average day, how easy do you find getting up in the morning?"
questionnaire,SMOKE_100_TIMES_1_1,integer,,SMOKE_100_TIMES_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_100_TIMES_1_1,,"In your lifetime, have you smoked a total of at least 100 times?"
questionnaire,SMOKE_100_TIMES_2_1,integer,,SMOKE_100_TIMES_2_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_100_TIMES_2_1,,On how many occasions have you smoked cigarettes in your life?
questionnaire,SMOKE_AVG_1_1,integer,,SMOKE_AVG_1_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_AVG_1_1,,About how many cigarettes did you smoke on average each day?
questionnaire,SMOKE_AVG_2_1,integer,,SMOKE_AVG_2_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_AVG_2_1,,On the days that you smoked how many cigarettes did you smoke per day on average?
questionnaire,SMOKE_AVG_PREV_1_1,integer,,SMOKE_AVG_PREV_1_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_AVG_PREV_1_1,,About how many cigarettes did you smoke on average each day?
questionnaire,SMOKE_CHG_1_1,integer,,SMOKE_CHG_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_CHG_1_1,,Compared to 10 years ago do you smoke...
questionnaire,SMOKE_CHG_2_1,integer,,SMOKE_CHG_2_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_CHG_2_1,,Compared to 10 years ago do you smoke...
questionnaire,SMOKE_CHG_ABST_1_1,integer,,SMOKE_CHG_ABST_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_CHG_ABST_1_1,,"In the time that you smoked, did you ever stop for more than 6 months?"
questionnaire,SMOKE_CHG_ABST_2_1,integer,,SMOKE_CHG_ABST_2_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_CHG_ABST_2_1,,"In the time that you have smoked, have you ever stopped for more than 6 months?"
questionnaire,SMOKE_CHG_ABST_REASON_1_M,integer,,SMOKE_CHG_ABST_REASON_1_M,,yes,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_CHG_ABST_REASON_1_M,,"When you stopped smoking for more than 6 months, why did you stop?"
questionnaire,SMOKE_CHG_REDUCE_ABST_1_1,integer,,SMOKE_CHG_REDUCE_ABST_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_CHG_REDUCE_ABST_1_1,,"In the time that you have smoked, have you ever stopped for more than 6 months?"
questionnaire,SMOKE_CHG_REDUCE_ABST_REASON_1_M,integer,,SMOKE_CHG_REDUCE_ABST_REASON_1_M,,yes,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_CHG_REDUCE_ABST_REASON_1_M,,"When you stopped smoking for more than 6 months, why did you stop?"
questionnaire,SMOKE_CHG_REDUCE_REASON_1_M,integer,,SMOKE_CHG_REDUCE_REASON_1_M,,yes,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_CHG_REDUCE_REASON_1_M,,Why did you reduce your smoking?
questionnaire,SMOKE_CHG_REDUCE_REASON_2_M,integer,,SMOKE_CHG_REDUCE_REASON_2_M,,yes,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_CHG_REDUCE_REASON_2_M,,Why did you reduce your smoking?
questionnaire,SMOKE_EXPOSE_HOUSE_HRS_1_1,integer,,SMOKE_EXPOSE_HOUSE_HRS_1_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_EXPOSE_HOUSE_HRS_1_1,,"At home, about how many hours per WEEK are you exposed to other people's tobacco smoke?"
questionnaire,SMOKE_EXPOSE_OUTSIDE_HRS_1_1,integer,,SMOKE_EXPOSE_OUTSIDE_HRS_1_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_EXPOSE_OUTSIDE_HRS_1_1,,"Outside of your home, about how many hours per WEEK are you exposed to other people's tobacco smoke?"
questionnaire,SMOKE_EXPOSURE_1_1,integer,,SMOKE_EXPOSURE_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_EXPOSURE_1_1,,"In the past year, about how often were you around tobacco smoke from other people smoking in your home or at work?"
questionnaire,SMOKE_EXPOSURE_HRS_1_1,integer,,SMOKE_EXPOSURE_HRS_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_EXPOSURE_HRS_1_1,,"On days you were around other people's tobacco smoke in the past year in your home or work, about how many hours per day were you around it?"
questionnaire,SMOKE_FIRST_AGE_1_1,integer,,SMOKE_FIRST_AGE_1_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_FIRST_AGE_1_1,,How old were you when you first started smoking on most days?
questionnaire,SMOKE_FIRST_AGE_2_1,integer,,SMOKE_FIRST_AGE_2_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_FIRST_AGE_2_1,,How old were you when you FIRST smoked on most days?
questionnaire,SMOKE_HOUSE_1_1,integer,,SMOKE_HOUSE_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_HOUSE_1_1,,Does anyone in your household smoke?
questionnaire,SMOKE_PREV_AGE_1_1,integer,,SMOKE_PREV_AGE_1_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_PREV_AGE_1_1,,How old were you when you last smoked on most days?
questionnaire,SMOKE_PREV_AGE_2_1,integer,,SMOKE_PREV_AGE_2_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_PREV_AGE_2_1,,How old were you when you last smoked on most days?
questionnaire,SMOKE_PREV_REDUCE_REASON_1_M,integer,,SMOKE_PREV_REDUCE_REASON_1_M,,yes,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_PREV_REDUCE_REASON_1_M,,Why did you stop smoking?
questionnaire,SMOKE_PREV_REDUCE_REASON_2_M,integer,,SMOKE_PREV_REDUCE_REASON_2_M,,yes,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_PREV_REDUCE_REASON_2_M,,Why did you stop or reduce your smoking?
questionnaire,SMOKE_PREV_REG_1_1,integer,,SMOKE_PREV_REG_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_PREV_REG_1_1,,Did you previously smoke cigarettes on most or all days?
questionnaire,SMOKE_PREV_REG_2_1,integer,,SMOKE_PREV_REG_2_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_PREV_REG_2_1,,Did you ever smoke cigarettes on most or all days?
questionnaire,SMOKE_PREV_TYPE_1_1,integer,,SMOKE_PREV_TYPE_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_PREV_TYPE_1_1,,What type of tobacco did you usually smoke?
questionnaire,SMOKE_REG_1_M,integer,,SMOKE_REG_1_M,,yes,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_REG_1_M,,Have you ever REGULARLY used any of these tobacco products?
questionnaire,SMOKE_REG_DAY_1_1,integer,,SMOKE_REG_DAY_1_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_REG_DAY_1_1,,About how many cigarettes do you smoke on average each day?
questionnaire,SMOKE_REG_DAY_2_1,integer,,SMOKE_REG_DAY_2_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_REG_DAY_2_1,,"On the days that you smoke, how many cigarettes do you smoke per day on average?"
questionnaire,SMOKE_REG_FIRST_AGE_1_1,integer,,SMOKE_REG_FIRST_AGE_1_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_REG_FIRST_AGE_1_1,,How old were you when you first started smoking on most days?
questionnaire,SMOKE_REG_FIRST_AGE_2_1,integer,,SMOKE_REG_FIRST_AGE_2_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_REG_FIRST_AGE_2_1,,How old were you when you first started smoking on a REGULAR basis?
questionnaire,SMOKE_REG_TYPE_1_1,integer,,SMOKE_REG_TYPE_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_REG_TYPE_1_1,,What type of tobacco do you mainly smoke?
questionnaire,SMOKE_REG_TYPE_2_1,integer,,SMOKE_REG_TYPE_2_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_REG_TYPE_2_1,,What type of cigarettes have you mainly smoked?
questionnaire,SMOKE_STATUS_1_1,integer,,SMOKE_STATUS_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_STATUS_1_1,,Do you smoke tobacco now?
questionnaire,SMOKE_STATUS_2_1,integer,,SMOKE_STATUS_2_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_STATUS_2_1,,Do you smoke cigarettes now?
questionnaire,SMOKE_TOBACCO_AGE_1_1,integer,,SMOKE_TOBACCO_AGE_1_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_TOBACCO_AGE_1_1,,How old were you when you first smoked a cigarette?
questionnaire,SMOKE_TOBACCO_PREV_1_1,integer,,SMOKE_TOBACCO_PREV_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_TOBACCO_PREV_1_1,,"In the past, how often have you smoked tobacco?"
questionnaire,SMOKE_TOBACCO_TYPE_1_M,integer,,SMOKE_TOBACCO_TYPE_1_M,,yes,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_TOBACCO_TYPE_1_M,,"Have you ever used any of these tobacco products, even once?"
questionnaire,SMOKE_VAPE_1_1,integer,,SMOKE_VAPE_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_VAPE_1_1,,Have you ever used an electronic cigarette?
questionnaire,SMOKE_VAPE_AGE_1_1,integer,,SMOKE_VAPE_AGE_1_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_VAPE_AGE_1_1,,How old were you when you first used an e-cigarette (vaping)?
questionnaire,SMOKE_VAPE_AGE_2_1,integer,,SMOKE_VAPE_AGE_2_1,yes,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_VAPE_AGE_2_1,,How old were you when you first used an e-cigarette (vaping)?
questionnaire,SMOKE_VAPE_AVG_1_1,integer,,SMOKE_VAPE_AVG_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_VAPE_AVG_1_1,,"How often, on average, did you use e-cigarettes (vaping) during the past 12 months?"
questionnaire,SMOKE_VAPE_AVG_2_1,integer,,SMOKE_VAPE_AVG_2_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_VAPE_AVG_2_1,,"How often, on average, did you use e-cigarettes (vaping) during the past 12 months?"
questionnaire,SMOKE_VAPE_TYPE_1_M,integer,,SMOKE_VAPE_TYPE_1_M,,yes,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_VAPE_TYPE_1_M,,What type of e-liquids/cartridges do you or did you use in your e-cigarettes?
questionnaire,SMOKE_VAPE_TYPE_2_M,integer,,SMOKE_VAPE_TYPE_2_M,,yes,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_VAPE_TYPE_2_M,,What type of e-liquids/cartridges do you or did you use in your e-cigarettes?
questionnaire,SMOKE_VAPE_USE_1_1,integer,,SMOKE_VAPE_USE_1_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_VAPE_USE_1_1,,When you used your first e-cigarette (vaping)?
questionnaire,SMOKE_VAPE_USE_2_1,integer,,SMOKE_VAPE_USE_2_1,,,,,Our Future Health Questionnaire > 3 Your lifestyle,SMOKE_VAPE_USE_2_1,,When you used your first e-cigarette (vaping)...
questionnaire,ADOPTION_STATUS_1_1,integer,,ADOPTION_STATUS_1_1,,,,,Our Future Health Questionnaire > 4 Family health history,ADOPTION_STATUS_1_1,,Were you adopted as a child?
questionnaire,BIRTH_PLACE_1_1,integer,,BIRTH_PLACE_1_1,,,,,Our Future Health Questionnaire > 4 Family health history,BIRTH_PLACE_1_1,,Where were you born?
questionnaire,FATHER_AGE_1_1,integer,,FATHER_AGE_1_1,yes,,,,Our Future Health Questionnaire > 4 Family health history,FATHER_AGE_1_1,,What is his age now?
questionnaire,FATHER_AGE_DECEASED_1_1,integer,,FATHER_AGE_DECEASED_1_1,yes,,,,Our Future Health Questionnaire > 4 Family health history,FATHER_AGE_DECEASED_1_1,,What was his age when he died?
questionnaire,FATHER_ALIVE_1_1,integer,,FATHER_ALIVE_1_1,,,,,Our Future Health Questionnaire > 4 Family health history,FATHER_ALIVE_1_1,,Is your biological father still alive?
questionnaire,FATHER_DIAG_A_1_M,integer,,FATHER_DIAG_A_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_A_1_M,,Has/did your biological father ever suffer from?
questionnaire,FATHER_DIAG_A_2_M,integer,,FATHER_DIAG_A_2_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_A_2_M,,Has/did your biological father ever suffer from?
questionnaire,FATHER_DIAG_ANAEMIA_1_M,integer,,FATHER_DIAG_ANAEMIA_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_ANAEMIA_1_M,,Has/was your father ever diagnosed with any of the following types of anaemia?
questionnaire,FATHER_DIAG_AUTO_1_M,integer,,FATHER_DIAG_AUTO_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_AUTO_1_M,,Has/was your father ever diagnosed with any of the following autoimmune disorders?
questionnaire,FATHER_DIAG_B_1_M,integer,,FATHER_DIAG_B_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_B_1_M,,Has/did your biological father ever suffer from?
questionnaire,FATHER_DIAG_CANCER_1_M,integer,,FATHER_DIAG_CANCER_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_CANCER_1_M,,Which type(s) of cancer specifically was your father diagnosed with?
questionnaire,FATHER_DIAG_CANCER_SKIN_1_M,integer,,FATHER_DIAG_CANCER_SKIN_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_CANCER_SKIN_1_M,,What type of skin cancer specifically was your father diagnosed with?
questionnaire,FATHER_DIAG_CVD_1_M,integer,,FATHER_DIAG_CVD_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_CVD_1_M,,Has/was your father ever diagnosed with any of the following heart or circulatory diseases?
questionnaire,FATHER_DIAG_ENDOCR_1_M,integer,,FATHER_DIAG_ENDOCR_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_ENDOCR_1_M,,Has/was your father ever diagnosed with the following conditions?
questionnaire,FATHER_DIAG_GASTRO_1_M,integer,,FATHER_DIAG_GASTRO_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_GASTRO_1_M,,Has/was your father ever diagnosed with any of the following digestive system or liver problems?
questionnaire,FATHER_DIAG_NEURO_1_M,integer,,FATHER_DIAG_NEURO_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_NEURO_1_M,,Has/was your father ever diagnosed with any of the following neurological or brain disorders?
questionnaire,FATHER_DIAG_NEURO_DEV_1_M,integer,,FATHER_DIAG_NEURO_DEV_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_NEURO_DEV_1_M,,"Has/was your father ever been diagnosed with one or more of the following conditions by a professional, even if they don't have it currently?"
questionnaire,FATHER_DIAG_OPTHAL_1_M,integer,,FATHER_DIAG_OPTHAL_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_OPTHAL_1_M,,Has/was your father ever diagnosed with any of the following eye or visual problems?
questionnaire,FATHER_DIAG_OSTEO_1_M,integer,,FATHER_DIAG_OSTEO_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_OSTEO_1_M,,"What type of fractures, breaks, joint or bone problems did your father experience?"
questionnaire,FATHER_DIAG_PSYCH_1_M,integer,,FATHER_DIAG_PSYCH_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_PSYCH_1_M,,"Has/was your father ever diagnosed with one or more of the following conditions by a professional, even if they don't have it currently?"
questionnaire,FATHER_DIAG_PSYCH_ANX_1_M,integer,,FATHER_DIAG_PSYCH_ANX_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_PSYCH_ANX_1_M,,Which anxiety disorder(s) specifically was your father diagnosed with in their lifetime?
questionnaire,FATHER_DIAG_PSYCH_DEPR_1_M,integer,,FATHER_DIAG_PSYCH_DEPR_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_PSYCH_DEPR_1_M,,Which depressive disorder(s) specifically was your father diagnosed with in their lifetime?
questionnaire,FATHER_DIAG_PSYCH_EAT_1_M,integer,,FATHER_DIAG_PSYCH_EAT_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_PSYCH_EAT_1_M,,Which eating disorder(s) specifically was your father diagnosed with in their lifetime?
questionnaire,FATHER_DIAG_REPRO_1_M,integer,,FATHER_DIAG_REPRO_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_REPRO_1_M,,Has/was your father ever diagnosed with any of the following conditions?
questionnaire,FATHER_DIAG_RESP_1_M,integer,,FATHER_DIAG_RESP_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_RESP_1_M,,Has/was your father ever diagnosed with any of the following lung or respiratory conditions?
questionnaire,FATHER_DIAG_UROL_1_M,integer,,FATHER_DIAG_UROL_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,FATHER_DIAG_UROL_1_M,,Has/was your father ever diagnosed with any of the following kidney or urinary tract problems?
questionnaire,IMMIGRATE_UK_YR_1_1,integer,,IMMIGRATE_UK_YR_1_1,yes,,,,Our Future Health Questionnaire > 4 Family health history,IMMIGRATE_UK_YR_1_1,,What year did you first come to live in the United Kingdom?
questionnaire,MOTHER_AGE_1_1,integer,,MOTHER_AGE_1_1,yes,,,,Our Future Health Questionnaire > 4 Family health history,MOTHER_AGE_1_1,,What is her age now?
questionnaire,MOTHER_AGE_DECEASED_1_1,integer,,MOTHER_AGE_DECEASED_1_1,yes,,,,Our Future Health Questionnaire > 4 Family health history,MOTHER_AGE_DECEASED_1_1,,What was her age when she died?
questionnaire,MOTHER_ALIVE_1_1,integer,,MOTHER_ALIVE_1_1,,,,,Our Future Health Questionnaire > 4 Family health history,MOTHER_ALIVE_1_1,,Is your biological mother still alive?
questionnaire,MOTHER_DIAG_A_1_M,integer,,MOTHER_DIAG_A_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,MOTHER_DIAG_A_1_M,,Has/did your biological mother ever suffer from?
questionnaire,MOTHER_DIAG_A_2_M,integer,,MOTHER_DIAG_A_2_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,MOTHER_DIAG_A_2_M,,Has/did your biological mother ever suffer from?
questionnaire,MOTHER_DIAG_ANAEMIA_1_M,integer,,MOTHER_DIAG_ANAEMIA_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,MOTHER_DIAG_ANAEMIA_1_M,,Has/was your mother ever diagnosed with any of the following types of anaemia?
questionnaire,MOTHER_DIAG_AUTO_1_M,integer,,MOTHER_DIAG_AUTO_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,MOTHER_DIAG_AUTO_1_M,,Has/was your mother ever been diagnosed with any of the following autoimmune disorders?
questionnaire,MOTHER_DIAG_B_1_M,integer,,MOTHER_DIAG_B_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,MOTHER_DIAG_B_1_M,,Has/did your biological mother ever suffer from?
questionnaire,MOTHER_DIAG_CANCER_1_M,integer,,MOTHER_DIAG_CANCER_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,MOTHER_DIAG_CANCER_1_M,,Which type(s) of cancer specifically was your mother diagnosed with?
questionnaire,MOTHER_DIAG_CANCER_SKIN_1_M,integer,,MOTHER_DIAG_CANCER_SKIN_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,MOTHER_DIAG_CANCER_SKIN_1_M,,What type of skin cancer specifically was your mother diagnosed with?
questionnaire,MOTHER_DIAG_CVD_1_M,integer,,MOTHER_DIAG_CVD_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,MOTHER_DIAG_CVD_1_M,,Has/was your mother ever diagnosed with any of the following heart or circulatory diseases?
questionnaire,MOTHER_DIAG_ENDOCR_1_M,integer,,MOTHER_DIAG_ENDOCR_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,MOTHER_DIAG_ENDOCR_1_M,,Has/was your mother ever diagnosed with the following conditions?
questionnaire,MOTHER_DIAG_GASTRO_1_M,integer,,MOTHER_DIAG_GASTRO_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,MOTHER_DIAG_GASTRO_1_M,,Has/was your mother ever diagnosed with any of the following digestive system or liver problems?
questionnaire,MOTHER_DIAG_NEURO_1_M,integer,,MOTHER_DIAG_NEURO_1_M,,yes,,,Our Future Health Questionnaire > 4 Family health history,MOTHER_DIAG_NEURO_1_M,,Has/was your mother ever diagnosed with any of the following neurological or brain disorders?
